match_id,date,odd_1,odd_2,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,target,is_new_p1,is_new_p2,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
37075,2023-04-08,0.413265306122449,0.586734693877551,Clay,Semifinals,WTA250_o_menor,-26.0,0.75,0.7142857142857143,0.45,1.0,0.5,0.0,0.4,44,9,0,0,1,1530.85929574052,1551.9819109129232,-21.12261517240313,1535.2003960748712,1563.7506034362987,-28.55020736142751
37076,2023-04-09,0.4736842105263157,0.5263157894736842,Clay,The Final,WTA250_o_menor,-50.0,0.6,0.7777777777777778,0.423728813559322,1.0,0.5,1.0,0.4,194,11,1,0,0,1558.270457018702,1567.0103752144728,-8.73991819577077,1639.2613781041077,1578.4387692269597,60.822608877148014
37077,2023-04-03,0.6203473945409429,0.3796526054590571,Clay,1st Round,WTA500,-29.0,0.4285714285714285,0.4,0.6444444444444445,0.3333333333333333,0.5,0.4583333333333333,0.5333333333333333,135,32,0,0,0,1708.2813871935894,1482.2075482837083,226.07383890988103,1632.5579421521454,1577.132629533311,55.42531261883437
37078,2023-04-03,0.6818181818181818,0.3181818181818181,Clay,1st Round,WTA500,-50.0,0.2,0.5,0.591715976331361,0.5,0.5,0.535,0.4285714285714285,412,32,1,0,0,1661.9250463538433,1499.4927420279466,162.43230432589667,1671.8045166046861,1516.297089368077,155.50742723660915
37079,2023-04-03,0.6203473945409429,0.3796526054590571,Clay,1st Round,WTA500,-33.0,0.0,0.4285714285714285,0.574468085106383,0.3404255319148936,1.0,0.6041666666666666,0.437956204379562,432,226,0,0,0,1602.793713162319,1483.5064728270204,119.28724033529852,1620.9256116893578,1513.446069463293,107.47954222606472
37080,2023-04-03,0.8415147265077139,0.158485273492286,Clay,1st Round,WTA500,-106.0,0.6,0.0,0.4848484848484848,0.5,0.5,0.46875,0.4411764705882353,288,59,1,0,0,1638.939089877729,1510.3259382040005,128.61315167372845,1711.73123497122,1457.9820840932298,253.74915087799013
37081,2023-04-03,0.5,0.5,Clay,1st Round,WTA500,-61.0,0.0,0.0,0.3939393939393939,0.4285714285714285,0.5,0.4695652173913043,0.2727272727272727,429,16,0,0,0,1477.7292708224052,1493.5849722694688,-15.855701447063666,1662.9667307771194,1442.7954928923552,220.1712378847642
37082,2023-04-03,0.6025316455696202,0.3974683544303797,Clay,1st Round,WTA500,-23.0,0.4285714285714285,0.0,0.3333333333333333,0.5714285714285714,0.5,0.4225352112676056,0.4137931034482758,114,48,1,0,0,1449.4216513833674,1551.2122284599266,-101.7905770765592,1566.2231161434709,1489.735099902748,76.4880162407228
37083,2023-04-03,0.6203473945409429,0.3796526054590571,Clay,1st Round,WTA500,-91.0,0.5,0.5,0.3454545454545454,0.4,0.5,0.4904458598726114,0.4,286,7,0,0,1,1465.732437735237,1500.0,-34.267562264763,1658.04054965745,1501.3852318391114,156.65531781833852
37084,2023-04-03,0.6025316455696202,0.3974683544303797,Clay,1st Round,WTA500,3.0,0.0,0.0,0.2777777777777778,0.0,0.5,0.4545454545454545,0.2,74,14,1,0,0,1422.3722022272761,1462.9718952648166,-40.59969303754042,1478.4493536555747,1447.212226923918,31.237126731656645
37085,2023-04-03,0.6368038740920097,0.3631961259079903,Clay,1st Round,WTA500,-40.0,0.5,0.5714285714285714,0.6,0.2352941176470588,1.0,0.5833333333333334,0.4833333333333333,75,100,0,0,0,1613.1801807875745,1422.7030254404617,190.47715534711278,1672.9547321562081,1692.9742686679997,-20.019536511791557
37086,2023-04-03,0.7291666666666667,0.2708333333333333,Clay,1st Round,WTA500,-115.0,0.5,0.0,0.583941605839416,0.3684210526315789,1.0,0.5819209039548022,0.3235294117647059,448,50,1,0,0,1646.3430433712685,1495.7521877154907,150.5908556557779,1611.8589560005264,1453.2838027280775,158.57515327244892
37087,2023-04-04,0.3796526054590571,0.6203473945409429,Clay,1st Round,WTA500,47.0,0.5714285714285714,0.7058823529411765,0.4210526315789473,0.2608695652173913,0.5,0.5303030303030303,0.4705882352941176,123,90,0,0,0,1500.8771252325084,1441.7074438514992,59.16968138100924,1584.7780699383782,1682.9859145462162,-98.20784460783807
37088,2023-04-04,0.7291666666666667,0.2708333333333333,Clay,1st Round,WTA500,-29.0,0.3333333333333333,0.2,0.7391304347826086,0.6363636363636364,0.5,0.6666666666666666,0.2258064516129032,134,43,1,0,0,1741.4468505229465,1582.53105957111,158.91579095183647,1785.5027365872368,1461.6169198007367,323.8858167865001
37089,2023-04-04,0.3436754176610979,0.6563245823389022,Clay,1st Round,WTA500,-39.0,0.375,0.0,0.4,0.4,0.5,0.4615384615384615,0.5,23,3,0,0,1,1494.8916956374796,1500.0,-5.108304362520357,1566.6890515541293,1503.0166414327737,63.6724101213556
37090,2023-04-04,0.5483028720626633,0.4516971279373368,Clay,1st Round,WTA500,-15.0,0.3333333333333333,0.3333333333333333,0.5961538461538461,0.5714285714285714,0.5,0.4743589743589743,0.5277777777777778,140,63,1,0,0,1680.1238815119502,1545.7404930231226,134.38338848882768,1612.9802123565125,1562.6238033536201,50.356409002892406
37091,2023-04-04,0.5684754521963824,0.4315245478036175,Clay,1st Round,WTA500,-6.0,0.1666666666666666,0.5714285714285714,0.5,0.2,0.5,0.36,0.4242424242424242,45,57,0,0,0,1515.1110381236963,1471.915176290021,43.19586183367528,1540.0785691886283,1557.347998680013,-17.2694294913847
37092,2023-04-04,0.744047619047619,0.2559523809523809,Clay,1st Round,WTA500,-96.0,0.5714285714285714,0.5,0.5979381443298969,0.2,0.5,0.7196969696969697,0.375,398,13,1,0,0,1651.8606830218366,1471.3835135659745,180.47716945586217,1792.592969628198,1460.8837014087958,331.70926821940225
37093,2023-04-04,0.413265306122449,0.586734693877551,Clay,1st Round,WTA500,133.0,0.0,0.6666666666666666,0.4933333333333333,0.4285714285714285,0.5,0.6026490066225165,0.3846153846153846,356,39,0,0,0,1468.937434822758,1495.5081103763703,-26.57067555361232,1540.1681309817247,1458.740412082807,81.42771889891765
37094,2023-04-04,0.3631961259079903,0.6368038740920097,Clay,1st Round,WTA500,45.0,0.5,0.2857142857142857,0.25,0.2777777777777778,0.5,0.4375,0.4677419354838709,24,124,1,0,0,1457.0352658820766,1449.3998862716624,7.6353796104142475,1532.4397163252365,1686.1445279143097,-153.7048115890732
37095,2023-04-04,0.1896272285251215,0.8103727714748785,Clay,1st Round,WTA500,279.0,0.5,0.4285714285714285,0.275,0.625,0.5,0.4433962264150943,0.6571428571428571,176,85,0,0,0,1392.4646770154538,1616.806504837508,-224.34182782205426,1491.169335728298,1698.6904902105139,-207.52115448221593
37096,2023-04-04,0.6025316455696202,0.3974683544303797,Clay,1st Round,WTA500,93.0,0.4444444444444444,0.5,0.5,0.4655172413793103,0.5,0.6388888888888888,0.628099173553719,187,244,1,0,0,1597.1593067172923,1574.1683245362883,22.99098218100403,1636.1106551035423,1674.6312237650889,-38.52056866154658
37097,2023-04-04,0.7017543859649122,0.2982456140350877,Clay,1st Round,WTA500,-220.0,0.4285714285714285,0.0,0.4545454545454545,0.5,0.5,0.5151515151515151,0.5,60,21,0,0,0,1495.273235615294,1512.4721235843026,-17.198887969008638,1569.4538787384222,1492.7901857845084,76.66369295391382
37098,2023-04-04,0.4315245478036175,0.5684754521963824,Clay,1st Round,WTA500,4.0,0.5,0.4545454545454545,0.4705882352941176,0.5853658536585366,0.5,0.5203252032520326,0.6349206349206349,238,174,1,0,0,1523.9547076618712,1621.3962383284916,-97.44153066662034,1682.2104701558665,1758.27837567703,-76.06790552116354
37099,2023-04-04,0.3974683544303797,0.6025316455696202,Clay,2nd Round,WTA500,-6.0,0.0,0.625,0.569377990430622,0.2777777777777778,0.3333333333333333,0.4690721649484536,0.4074074074074074,663,101,0,0,0,1585.4229668206733,1446.6901927322765,138.7327740883968,1601.9289010735556,1708.0533539114465,-106.12445283789089
37100,2023-04-05,0.6818181818181818,0.3181818181818181,Clay,2nd Round,WTA500,-32.0,0.5,0.5555555555555556,0.7191780821917808,0.5869565217391305,0.4285714285714285,0.8034682080924855,0.6031746031746031,661,449,1,0,0,1759.0385955528916,1655.8120312724616,103.22656428043001,1817.1526362390364,1621.0244177718455,196.1282184671909
37101,2023-04-05,0.3974683544303797,0.6025316455696202,Clay,2nd Round,WTA500,72.0,0.6,0.3333333333333333,0.4925373134328358,0.6885245901639344,0.5,0.5205479452054794,0.6811594202898551,289,257,0,0,0,1649.2727258194557,1789.4426904585175,-140.16996463906185,1717.7587761851692,1847.9516589933655,-130.19288280819637
37102,2023-04-05,0.238095238095238,0.7619047619047619,Clay,2nd Round,WTA500,82.0,0.5,0.5,1.0,0.6296296296296297,0.5,0.0,0.6896551724137931,4,204,1,1,0,1515.7647708404438,1676.7273187194787,-160.9625478790349,1521.9164724839295,1792.0508300220247,-270.1343575380952
37103,2023-04-05,0.2708333333333333,0.7291666666666667,Clay,2nd Round,WTA500,84.0,0.5,0.375,0.3541666666666667,0.6091954022988506,0.0,0.3174603174603174,0.5882352941176471,227,353,0,0,0,1504.7937147911907,1696.755045524106,-191.96133073291526,1534.2436143114412,1710.4836300410384,-176.2400157295972
37104,2023-04-05,0.6563245823389022,0.3436754176610979,Clay,2nd Round,WTA500,-18.0,0.4285714285714285,0.5,0.7446808510638298,0.64,1.0,0.7,0.3333333333333333,135,86,1,0,0,1750.5994930328357,1623.7061317466887,126.89336128614696,1789.7967130271059,1706.1285515593222,83.66816146778365
37105,2023-04-05,0.5483028720626633,0.4516971279373368,Clay,2nd Round,WTA500,98.0,0.5,0.25,0.3157894736842105,0.5,0.5,0.4,0.25,75,17,0,0,0,1440.2334231302852,1508.855296723291,-68.62187359300583,1493.0146943639302,1467.7650492466075,25.249645117322643
37106,2023-04-05,0.3796526054590571,0.6203473945409429,Clay,2nd Round,WTA500,112.0,0.75,0.5,0.5,0.4285714285714285,0.5,0.2,0.4,40,33,1,0,0,1510.2868655029692,1507.361727153598,2.9251383493713092,1478.4231145840088,1595.6636255535454,-117.24051096953667
37107,2023-04-05,0.3631961259079903,0.6368038740920097,Clay,2nd Round,WTA500,43.0,0.6666666666666666,0.4285714285714285,0.3333333333333333,0.6037735849056604,0.5,0.1428571428571428,0.3684210526315789,25,141,0,0,0,1472.683700252424,1690.2264961965209,-217.54279594409695,1555.089799123986,1626.6773170090974,-71.58751788511131
37108,2023-04-05,0.586734693877551,0.413265306122449,Clay,2nd Round,WTA500,-30.0,0.4285714285714285,0.3333333333333333,0.4655172413793103,0.5779816513761468,0.5,0.4571428571428571,0.4107142857142857,228,354,1,0,0,1620.6768428735277,1626.712595529129,-6.0357526556013,1746.0808943060931,1614.0141352526514,132.06675905344173
37109,2023-04-05,0.158485273492286,0.8415147265077139,Clay,2nd Round,WTA500,253.0,0.5,0.625,0.5714285714285714,0.6020408163265306,1.0,0.0,0.5785123966942148,22,399,0,0,0,1527.6807318489787,1660.2242140806306,-132.54348223165198,1512.2644749408091,1796.7222553006147,-284.4577803598056
37110,2023-04-05,0.8415147265077139,0.158485273492286,Clay,2nd Round,WTA500,-60.0,0.7333333333333333,0.5,0.5789473684210527,0.3636363636363636,0.5,0.7916666666666666,0.2580645161290322,197,115,1,0,0,1670.8328154133485,1469.9796094818498,200.85320593149868,1913.042200382433,1578.7565365821251,334.28566380030793
37111,2023-04-05,0.4516971279373368,0.5483028720626633,Clay,2nd Round,WTA500,105.0,0.5,0.3333333333333333,0.5151515151515151,0.5941176470588235,1.0,0.5294117647058824,0.5321100917431193,188,413,0,0,0,1612.102075584987,1670.9459819394178,-58.84390635443083,1653.8773597573265,1681.0859091272835,-27.208549369956927
37112,2023-04-05,0.4736842105263157,0.5263157894736842,Clay,2nd Round,WTA500,-27.0,0.4285714285714285,0.7222222222222222,0.4193548387096774,0.2916666666666667,0.5,0.4583333333333333,0.4347826086956521,274,91,1,0,0,1525.9425238570036,1460.4062669495272,65.5362569074764,1671.8767276624121,1694.5799992357777,-22.703271573365555
37113,2023-04-06,0.2708333333333333,0.7291666666666667,Clay,2nd Round,WTA500,27.0,0.625,0.5555555555555556,0.3333333333333333,0.4782608695652174,0.0,0.4666666666666667,0.492063492063492,58,239,0,0,0,1489.894232728653,1544.3279891350164,-54.4337564063635,1572.5533663676754,1701.6586062605268,-129.1052398928514
37114,2023-04-06,0.8415147265077139,0.158485273492286,Clay,2nd Round,WTA500,-137.0,0.7272727272727273,0.6666666666666666,0.5352112676056338,1.0,0.5,0.6285714285714286,0.0,360,8,1,0,1,1667.8581560608413,1514.427017724131,153.43113833671032,1863.2812534973616,1524.147320102044,339.1339333953176
37115,2023-04-06,0.6368038740920097,0.3631961259079903,Clay,3rd Round,WTA500,-52.0,0.5555555555555556,0.6666666666666666,0.7210884353741497,0.3157894736842105,0.5,0.6702127659574468,0.5,662,102,0,0,0,1770.4199461755643,1468.7598592135032,301.6600869620611,1824.971670220429,1719.3126688122493,105.65900140817962
37116,2023-04-06,0.744047619047619,0.2559523809523809,Clay,3rd Round,WTA500,-62.0,0.5,0.6666666666666666,0.75,1.0,0.5,0.7058823529411765,0.4,136,5,1,0,1,1761.0025160957548,1538.6889273931663,222.3135887025885,1802.0164465341245,1548.3368679331397,253.67957860098477
37117,2023-04-06,0.2105263157894736,0.7894736842105263,Clay,3rd Round,WTA500,167.0,0.8,0.5,0.5555555555555556,0.6935483870967742,0.5,0.0,0.6333333333333333,41,258,0,0,0,1526.1521610865568,1799.316452667653,-273.1642915810962,1499.6262309710858,1858.22177261649,-358.5955416454042
37118,2023-04-06,0.7894736842105263,0.2105263157894736,Clay,3rd Round,WTA500,-72.0,0.5,0.4,0.4745762711864407,0.5555555555555556,0.5,0.2666666666666666,0.4,229,18,1,0,0,1636.954771596576,1521.7356040098978,115.21916758667817,1756.2759257102819,1484.9257955788646,271.35013013141725
37119,2023-04-06,0.2982456140350877,0.7017543859649122,Clay,3rd Round,WTA500,34.0,0.4285714285714285,0.75,0.5964912280701754,0.5897435897435898,0.5,0.44,0.59375,414,198,0,0,0,1684.2617367900605,1678.4922625562294,5.769474233831033,1695.8354643415964,1917.1184403068835,-221.28297596528705
37120,2023-04-06,0.6563245823389022,0.3436754176610979,Clay,3rd Round,WTA500,-30.0,0.4444444444444444,0.5,0.6136363636363636,0.6111111111111112,0.5,0.4102564102564102,0.2,354,142,1,0,0,1704.7166713645001,1697.3402955096412,7.376375854858907,1718.9987145484226,1639.426464969488,79.57224957893459
37121,2023-04-06,0.2708333333333333,0.7291666666666667,Clay,3rd Round,WTA500,33.0,0.5555555555555556,0.7272727272727273,0.4782608695652174,0.5352112676056338,0.0,0.3333333333333333,0.5135135135135135,239,360,0,0,0,1557.8415333218825,1677.2185026242464,-119.37696930236393,1711.9724328714374,1867.2592496188722,-155.28681674743484
37122,2023-04-07,0.6818181818181818,0.3181818181818181,Clay,3rd Round,WTA500,3.0,0.6666666666666666,0.5,0.6060606060606061,0.4285714285714285,1.0,0.66,0.25,400,275,1,0,0,1670.4001908951288,1538.95976034799,131.44043054713893,1801.9321602858238,1688.9207663624916,113.01139392333221
37123,2023-04-07,0.586734693877551,0.413265306122449,Clay,Quarterfinals,WTA500,14.0,0.6666666666666666,0.5,0.6060606060606061,0.6179775280898876,0.875,0.6176470588235294,0.4871794871794871,400,355,0,0,0,1680.6202854463104,1720.3770277329527,-39.75674228664229,1812.9038894260623,1731.3970315716845,81.50685785437781
37124,2023-04-07,0.6368038740920097,0.3631961259079903,Clay,Quarterfinals,WTA500,-6.0,0.7692307692307693,0.5555555555555556,0.547945205479452,0.4833333333333333,0.5,0.5813953488372093,0.5454545454545454,362,230,1,0,0,1687.9275800313799,1647.835054328926,40.09252570245394,1876.549012469501,1761.8233632723618,114.72564919713909
37125,2023-04-08,0.5,0.5,Clay,Quarterfinals,WTA500,30.0,0.5555555555555556,0.7647058823529411,0.7551020408163265,0.6,0.5,0.75,0.4782608695652174,137,199,0,0,0,1767.9655402108676,1694.7579322440408,73.2076079668268,1808.0459472666823,1924.1138392862392,-116.0678920195569
37126,2023-04-08,0.6203473945409429,0.3796526054590571,Clay,Semifinals,WTA500,-3.0,0.6,0.5454545454545454,0.6984126984126984,0.6222222222222222,0.8,0.6923076923076923,0.5789473684210527,259,356,1,0,0,1804.8161637990845,1734.5541115866636,70.26205221242094,1861.825651342865,1751.0831852990177,110.74246604384734
37127,2023-04-09,0.4736842105263157,0.5263157894736842,Clay,Semifinals,WTA500,-8.0,0.7777777777777778,0.7692307692307693,0.6097560975609756,0.5540540540540541,0.0,0.4285714285714285,0.6190476190476191,200,363,0,0,0,1714.0802440498546,1702.0894028960515,11.990841153803103,1934.9590661684956,1887.4497048016578,47.509361366837766
37128,2023-04-09,0.4736842105263157,0.5263157894736842,Clay,The Final,WTA500,-6.0,0.6666666666666666,0.7692307692307693,0.703125,0.5540540540540541,0.5,0.2222222222222222,0.4285714285714285,260,363,1,0,0,1817.6238770059572,1718.6413823998032,98.98249460615398,1872.891741169481,1905.6240561472332,-32.73231497775214
37129,2023-04-17,0.1896272285251215,0.8103727714748785,Clay,1st Round,WTA500,30.0,0.1666666666666666,0.75,0.3333333333333333,0.5714285714285714,1.0,0.4285714285714285,0.64,24,53,0,0,0,1479.1269247970358,1552.9131303349839,-73.78620553794804,1547.7892205029734,1749.9128463519116,-202.12362584893822
37130,2023-04-17,0.5263157894736842,0.4736842105263157,Clay,1st Round,WTA500,-29.0,0.5,0.0,0.3,0.46875,0.5,0.4705882352941176,0.3333333333333333,26,52,1,0,0,1465.5699009393036,1511.2616233101155,-45.69172237081193,1542.3406511635953,1414.8787621613728,127.4618890022225
37131,2023-04-17,0.586734693877551,0.413265306122449,Clay,1st Round,WTA500,-5.0,0.5714285714285714,0.7142857142857143,0.4754098360655737,0.4375,0.5,0.6346153846153846,0.5220125786163522,231,332,0,0,0,1633.6732314642543,1535.6104573717917,98.06277409246263,1750.9226709402049,1755.3634050239348,-4.440734083729922
37132,2023-04-18,0.5684754521963824,0.4315245478036175,Clay,1st Round,WTA500,23.0,0.5555555555555556,0.5,0.74,0.6153846153846154,0.3333333333333333,0.6756756756756757,0.6515151515151515,138,357,1,0,0,1748.6432284050538,1721.746398379791,26.896830025262943,1797.200720384426,1740.0170954724017,57.18362491202424
37133,2023-04-18,0.3796526054590571,0.6203473945409429,Clay,1st Round,WTA500,8.0,0.25,0.625,0.5508474576271186,0.6486486486486487,0.3333333333333333,0.5321637426900585,0.5714285714285714,355,138,0,0,0,1690.1414160248069,1667.3341873139086,22.807228710898244,1686.1338537011036,1755.8156784625387,-69.68182476143511
37134,2023-04-18,0.744047619047619,0.2559523809523809,Clay,1st Round,WTA500,-67.0,0.6363636363636364,0.0,0.4333333333333333,0.0,0.5,0.4117647058823529,0.0,195,7,1,0,1,1574.6728602491241,1441.1459509778447,133.52690927127946,1652.4886604883566,1419.4024533357212,233.08620715263532
37135,2023-04-18,0.4315245478036175,0.5684754521963824,Clay,1st Round,WTA500,46.0,0.6,0.625,0.625,0.5428571428571428,0.5,0.7,0.5968992248062015,52,333,0,0,0,1541.3422956480053,1570.7890922677977,-29.446796619792394,1706.4889665789872,1759.1996778947082,-52.71071131572103
37136,2023-04-18,0.6025316455696202,0.3974683544303797,Clay,1st Round,WTA500,-3.0,0.8333333333333334,0.4,0.6046511627906976,0.4347826086956521,0.0,0.6938775510204082,0.5384615384615384,149,117,1,0,0,1679.9215334783837,1505.404905734822,174.51662774356168,1892.2057315263662,1776.2070397478037,115.99869177856249
37137,2023-04-19,0.5483028720626633,0.4516971279373368,Clay,1st Round,WTA500,-8.0,0.5714285714285714,0.75,0.6049382716049383,0.6052631578947368,0.5,0.5833333333333334,0.6783216783216783,306,575,0,0,0,1731.8029167678847,1673.2427751357332,58.5601416321515,1838.7229353457146,1779.2610605791592,59.46187476655541
37138,2023-04-19,0.6563245823389022,0.3436754176610979,Clay,1st Round,WTA500,-7.0,0.6666666666666666,0.2,0.7105263157894737,0.6181818181818182,0.0,0.8260869565217391,0.6973684210526315,159,205,1,0,0,1748.721128252063,1653.8031621667562,94.91796608530672,1863.824359549984,1765.6304345728145,98.19392497716944
37139,2023-04-19,0.2105263157894736,0.7894736842105263,Clay,1st Round,WTA500,58.0,0.0,0.9285714285714286,0.4705882352941176,0.6363636363636364,0.5,0.3461538461538461,0.7903225806451613,46,201,0,0,0,1497.1319816850644,1639.3483322719644,-142.21635058690003,1524.873201500966,1970.0653117389122,-445.1921102379463
37140,2023-04-19,0.5263157894736842,0.4736842105263157,Clay,2nd Round,WTA500,-10.0,0.75,0.8461538461538461,0.6610169491525424,0.6136363636363636,0.75,0.7682926829268293,0.5384615384615384,303,150,1,0,0,1734.390040630151,1688.4987581092519,45.89128252089904,1968.0677989618614,1903.0538146059143,65.01398435594706
37141,2023-04-19,0.413265306122449,0.586734693877551,Clay,2nd Round,WTA500,18.0,0.6666666666666666,0.7142857142857143,0.5492957746478874,0.7076923076923077,0.5,0.5869565217391305,0.6857142857142857,334,261,0,0,0,1585.4362549239524,1829.1850131300912,-243.74875820613875,1772.7907140262505,1890.3946760529955,-117.60396202674497
37142,2023-04-20,0.6368038740920097,0.3631961259079903,Clay,2nd Round,WTA500,-6.0,0.7777777777777778,0.75,0.6086956521739131,0.4489795918367347,0.8571428571428571,0.6748466257668712,0.4680851063829787,576,333,1,0,0,1691.9143184963661,1556.0101978191246,135.9041206772415,1797.972954975803,1771.1589127974241,26.81404217837894
37143,2023-04-20,0.6025316455696202,0.3974683544303797,Clay,2nd Round,WTA500,-18.0,0.7,0.6666666666666666,0.717948717948718,0.6578947368421053,0.5,0.7111111111111111,0.5675675675675675,160,139,0,0,0,1760.4555909287592,1684.3829929396995,76.07259798905966,1875.4190366609896,1768.6490569866744,106.76997967431521
37144,2023-04-20,0.893743793445879,0.1062562065541211,Clay,2nd Round,WTA500,-46.0,0.6666666666666666,0.6,0.7450980392156863,0.3636363636363636,0.5,0.7073170731707317,0.125,139,27,1,0,0,1763.407052142764,1483.6620350823396,279.7450170604245,1810.5908411257458,1552.7207095160838,257.87013160966194
37145,2023-04-20,0.1716867469879518,0.8283132530120482,Clay,2nd Round,WTA500,24.0,0.75,0.7777777777777778,0.625,0.8461538461538461,0.0,0.5,0.8,54,177,0,0,0,1565.5653308129024,1883.9534221161196,-318.38809130321715,1757.529767751032,2052.6396961301766,-295.10992837914455
37146,2023-04-20,0.7619047619047619,0.238095238095238,Clay,2nd Round,WTA500,-66.0,0.6,0.6666666666666666,0.6014492753623188,0.4426229508196721,1.0,0.5364238410596026,0.2916666666666667,509,196,1,0,0,1697.2829604779636,1584.8095897082267,112.4733707697369,1810.2436486453653,1659.1197670411398,151.12388160422552
37147,2023-04-21,0.3631961259079903,0.6368038740920097,Clay,Quarterfinals,WTA500,29.0,0.7,0.7692307692307693,0.75,0.6666666666666666,0.6666666666666666,0.7058823529411765,0.6222222222222222,140,304,0,0,0,1768.736369562424,1748.2888742117561,20.44749535066785,1816.5031855168234,1981.108257609328,-164.60507209250454
37148,2023-04-21,0.5483028720626633,0.4516971279373368,Clay,Quarterfinals,WTA500,19.0,0.7,0.6363636363636364,0.6666666666666666,0.60431654676259,0.5,0.5263157894736842,0.5106382978723404,140,510,1,0,0,1703.831335103542,1708.2770302979259,-4.445695194383916,1789.4168449738106,1819.6921925354143,-30.275347561603667
37149,2023-04-21,0.3436754176610979,0.6563245823389022,Clay,Quarterfinals,WTA500,10.0,0.5,0.75,0.5,0.7121212121212122,0.5,0.5,0.5172413793103449,128,262,0,0,0,1531.9055146745295,1835.4992465912062,-303.5937319166767,1736.436760163681,1901.1765972439364,-164.73983708025548
37150,2023-04-21,0.8810572687224669,0.118942731277533,Clay,Quarterfinals,WTA500,-16.0,0.8,0.7777777777777778,0.8490566037735849,0.6120689655172413,1.0,0.8888888888888888,0.569620253164557,178,577,1,0,0,1888.36642491209,1701.956513051544,186.4099118605459,2057.5876466903314,1812.7405685465062,244.84707814382523
37151,2023-04-22,0.281183932346723,0.7188160676532769,Clay,Semifinals,WTA500,22.0,0.7272727272727273,0.7692307692307693,0.675,0.6721311475409836,0.5,0.4444444444444444,0.625,141,305,0,0,0,1720.03605576028,1765.2294305087207,-45.19337474844065,1806.807558007412,1990.0483926589964,-183.24083465158446
37152,2023-04-23,0.6563245823389022,0.3436754176610979,Clay,The Final,WTA500,-1.0,0.7777777777777778,0.7692307692307693,0.8518518518518519,0.6774193548387096,0.6666666666666666,0.8,0.55,179,306,1,0,0,1896.5207054767723,1779.159857948561,117.36084752821125,2063.8698973866894,1998.3140178735441,65.55587951314533
37153,2023-04-25,0.3631961259079903,0.6368038740920097,Clay,1st Round,WTA1000,28.0,0.0,0.0,0.5454545454545454,0.4807692307692308,1.0,0.4,0.4736842105263157,49,131,0,0,0,1530.654270361444,1584.6231522484975,-53.968881887053385,1477.2016794640938,1592.5250542430117,-115.32337477891792
37154,2023-04-25,0.6203473945409429,0.3796526054590571,Clay,1st Round,WTA1000,7.0,0.0,0.5714285714285714,0.4444444444444444,0.0,0.5,0.3333333333333333,0.4761904761904761,47,68,1,0,0,1487.3384611849085,1451.4598460729421,35.87861511196638,1522.5827760689128,1575.2370871383864,-52.65431106947358
37155,2023-04-25,0.2559523809523809,0.744047619047619,Clay,1st Round,WTA1000,12.0,0.0,0.8,0.3392857142857143,0.5144508670520231,1.0,0.4873417721518987,0.5648854961832062,287,547,0,0,0,1451.305420011106,1577.673340022695,-126.36792001158892,1635.2784613945173,1761.9808106425085,-126.70234924799115
37156,2023-04-25,0.7619047619047619,0.238095238095238,Clay,1st Round,WTA1000,-35.0,0.75,0.0,0.6086956521739131,0.5974025974025974,1.0,0.6808510638297872,0.6451612903225806,118,319,1,0,0,1604.7952687388122,1704.6409046127092,-99.84563587389698,1817.8257906734807,1765.197559853777,52.62823081970373
37157,2023-04-25,0.4736842105263157,0.5263157894736842,Clay,1st Round,WTA1000,-40.0,0.5,0.4,0.25,0.3333333333333333,1.0,0.4857142857142857,0.4814814814814814,121,93,0,0,0,1457.4984018397668,1503.9741822903666,-46.475780450599814,1624.437229093408,1530.251804785365,94.18542430804291
37158,2023-04-25,0.3796526054590571,0.6203473945409429,Clay,1st Round,WTA1000,-63.0,0.0,0.5714285714285714,0.5,0.5,0.0,0.3555555555555555,0.6438356164383562,71,189,1,0,0,1577.8752463677022,1598.7863207343444,-20.911074366642197,1563.9584976926774,1639.1278045430136,-75.16930685033617
37159,2023-04-25,0.4516971279373368,0.5483028720626633,Clay,1st Round,WTA1000,45.0,0.6,0.4,0.3333333333333333,0.375,0.5,0.3,0.5625,29,34,0,0,0,1475.0953029294433,1491.4964315700104,-16.401128640567094,1493.2078321429742,1574.4605091664685,-81.25267702349424
37160,2023-04-25,0.6368038740920097,0.3631961259079903,Clay,1st Round,WTA1000,-4.0,0.0,0.4,0.5727272727272728,0.5333333333333333,1.0,0.5813953488372093,0.5135135135135135,355,64,1,0,0,1610.4346668060807,1535.637878338552,74.79678846752881,1603.8191038484626,1548.9266987010353,54.892405147427326
37161,2023-04-26,0.4315245478036175,0.5684754521963824,Clay,1st Round,WTA1000,-4.0,0.5,0.0,0.3333333333333333,0.4285714285714285,0.5,0.5,0.2857142857142857,28,23,0,0,0,1478.3327176626797,1484.3853104693333,-6.052592806653593,1546.8083651250063,1518.9148098945084,27.893555230497896
37162,2023-04-26,0.5263157894736842,0.4736842105263157,Clay,1st Round,WTA1000,-24.0,0.3333333333333333,0.2,0.2857142857142857,0.4545454545454545,0.5,0.4411764705882353,0.4090909090909091,59,33,1,0,0,1476.3806885417869,1490.471806442372,-14.091117900585232,1562.2395397567648,1507.0156968454796,55.223842911285146
