,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,is_new_p1,is_new_p2,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
36344,Hard,1st Round,WTA250_o_menor,-12.0,0.0,0.0,0.4210526315789473,0.2352941176470588,0.5,0.3125,0.25,24,23,0,0,1525.3532966440546,1444.6342216985656,80.71907494548896,1502.247890954062,1457.2787689505196,44.96912200354223
36345,Hard,1st Round,WTA250_o_menor,-90.0,0.0,0.0,0.4166666666666667,0.5789473684210527,0.5,0.4418604651162791,0.6666666666666666,72,53,0,0,1556.319481672438,1649.451452094072,-93.13197042163392,1568.4892894576526,1692.8979304474449,-124.40864098979227
36346,Hard,2nd Round,WTA250_o_menor,36.0,1.0,1.0,0.4677419354838709,0.4935064935064935,0.5,0.4347826086956521,0.44,91,94,0,0,1546.630925815002,1635.2041980111628,-88.57327219616081,1582.8884017740806,1656.3229023845115,-73.43450061043086
36347,Hard,2nd Round,WTA250_o_menor,43.0,1.0,1.0,0.2222222222222222,0.4210526315789473,0.5,0.625,0.4166666666666667,29,39,0,0,1460.7550635598298,1548.4932946916974,-87.73823113186768,1565.9503187979217,1602.9105566125804,-36.96023781465897
36348,Hard,2nd Round,WTA250_o_menor,-90.0,1.0,1.0,0.5535714285714286,0.5862068965517241,0.5,0.631578947368421,0.6,156,153,0,0,1689.0323346667678,1699.1898970893528,-10.157562422584988,1736.8092079670582,1751.3019723948487,-14.492764427790462
36349,Hard,2nd Round,WTA250_o_menor,-44.0,1.0,1.0,0.5132275132275133,0.3333333333333333,0.5,0.5308641975308642,0.6,312,47,0,0,1673.0303595159323,1446.1896983847755,226.8406611311568,1784.2233439328725,1554.349279839484,229.8740640933886
36350,Hard,2nd Round,WTA250_o_menor,-36.0,1.0,1.0,0.4907407407407407,0.45,0.5,0.5242718446601942,0.25,380,25,0,0,1636.287804093904,1537.7015139868658,98.58629010703817,1700.5135444079338,1516.188473676377,184.3250707315567
36351,Hard,2nd Round,WTA250_o_menor,93.0,1.0,0.5,0.2,0.6766917293233082,0.5,0.4,0.7321428571428571,7,206,1,0,1474.369072317323,1954.6421722597293,-480.2730999424068,1479.5851019852878,2005.335619211588,-525.7505172263004
36352,Hard,2nd Round,WTA250_o_menor,-90.0,1.0,1.0,0.4805194805194805,0.6,0.5,0.3870967741935484,1.0,117,6,0,1,1586.3840264385124,1511.3030786110637,75.08094782744865,1594.4292786662616,1506.8018512714525,87.62742739480905
36353,Hard,2nd Round,WTA250_o_menor,93.0,1.0,1.0,0.5897435897435898,0.6487252124645893,0.5,0.5555555555555556,0.6788321167883211,54,506,0,0,1661.2624214236362,1701.0992063083168,-39.83678488468058,1703.4016272426252,1803.24133335531,-99.83970611268478
36354,Hard,Quarterfinals,WTA250_o_menor,-10.0,1.0,1.0,0.45,0.4930875576036866,0.0,0.3333333333333333,0.4285714285714285,40,381,0,0,1560.536553984302,1647.8657871033597,-87.32923311905733,1617.2148664945896,1708.7409640230555,-91.52609752846593
36355,Hard,Quarterfinals,WTA250_o_menor,39.0,1.0,1.0,0.4871794871794871,0.6791044776119403,0.5,0.3333333333333333,0.5,118,207,0,0,1598.979256921174,1956.538595831432,-357.5593389102578,1606.4773289792315,2006.815445402528,-400.3381164232962
36356,Hard,Quarterfinals,WTA250_o_menor,-5.0,1.0,1.0,0.4761904761904761,0.3636363636363636,1.0,0.5714285714285714,0.4,92,48,0,0,1566.623748332489,1471.3676012229205,95.2561471095687,1602.2207105026764,1579.6204420967456,22.60026840593082
36357,Hard,Quarterfinals,WTA250_o_menor,11.0,1.0,1.0,0.5575221238938053,0.6497175141242938,0.0,0.4615384615384615,0.5507246376811594,157,507,0,0,1705.499974474963,1715.272652007338,-9.772677532375155,1753.4762375971814,1814.7660567755945,-61.28981917841293
36358,Hard,Semifinals,WTA250_o_menor,-28.0,1.0,1.0,0.6814814814814815,0.4761904761904761,0.5,0.4375,0.0,208,41,0,0,1960.161594343572,1580.4756063623547,379.68598798121707,2009.7193930244728,1637.3349302708473,372.38446275362594
36359,Hard,Semifinals,WTA250_o_menor,46.0,1.0,1.0,0.484375,0.6507042253521127,0.5,0.25,0.4390243902439024,93,508,0,0,1578.3437478400258,1730.8227222283524,-152.4789743883266,1617.181395167868,1827.972474349324,-210.79107918145564
36360,Hard,The Final,WTA250_o_menor,-22.0,1.0,1.0,0.6838235294117647,0.651685393258427,0.0,0.8571428571428571,0.85,209,509,0,0,1963.395088919252,1740.219407732004,223.1756811872476,2013.0771265297124,1835.303612647116,177.77351388259626
36361,Hard,1st Round,WTA500,39.0,0.0,0.0,0.5333333333333333,0.5,0.5,0.7272727272727273,0.8888888888888888,26,22,0,0,1565.5948874387743,1552.0507134681443,13.544173970630254,1628.9826536898015,1642.2367703586974,-13.254116668895904
36362,Hard,1st Round,WTA500,67.0,0.0,0.0,0.1612903225806451,0.4,0.5,0.2352941176470588,0.2962962962962963,45,99,0,0,1345.7092668982343,1569.491433777965,-223.7821668797305,1367.8888090895923,1627.105529216557,-259.21672012696445
36363,Hard,1st Round,WTA500,-11.0,0.0,0.0,0.3793103448275862,0.5256410256410257,0.5,0.4777777777777778,0.5074626865671642,167,115,0,0,1511.1108573065303,1638.6418919180771,-127.53103461154684,1607.671116852075,1712.9272636003482,-105.25614674827308
36364,Hard,1st Round,WTA500,28.0,0.0,0.0,0.4032258064516129,0.3611111111111111,0.0,0.4113475177304964,0.4,240,50,0,0,1481.828351145016,1540.858371707145,-59.03002056212881,1499.3312259344552,1581.7662072200733,-82.43498128561805
36365,Hard,1st Round,WTA500,-6.0,0.0,0.0,0.3684210526315789,0.5071090047393365,0.5,0.4666666666666667,0.5895953757225434,31,368,0,0,1494.7967122919622,1684.2691915577873,-189.4724792658251,1576.7181153111997,1696.8444616800696,-120.12634636886992
36366,Hard,1st Round,WTA500,-6.0,0.0,0.0,0.5482758620689655,0.4371859296482412,0.5,0.5947368421052631,0.4696132596685083,477,340,0,0,1599.5661632743663,1672.979720776327,-73.41355750196067,1668.0515248573404,1732.7476188286491,-64.69609397130876
36367,Hard,1st Round,WTA500,28.0,0.0,0.0,0.3815789473684211,0.5222222222222223,0.5,0.4883720930232558,0.5522388059701493,149,131,0,0,1482.0745760486443,1668.6532137056772,-186.5786376570329,1605.211457592944,1691.6436685272024,-86.43221093425836
36368,Hard,1st Round,WTA500,-3.0,0.0,0.0,0.36,0.4166666666666667,0.5,0.4242424242424242,0.4146341463414634,48,68,0,0,1526.8319803308354,1500.488897660114,26.343082670721515,1512.334058959588,1517.076785909164,-4.742726949576081
36369,Hard,1st Round,WTA500,-90.0,0.0,0.0,0.5135135135135135,0.5517241379310345,0.5,0.4634146341463415,0.4761904761904761,161,43,0,0,1506.5699414755536,1587.248028616816,-80.6780871412625,1466.672658047363,1580.9736928450618,-114.30103479769878
36370,Hard,1st Round,WTA500,-90.0,0.0,0.0,0.6060606060606061,0.4526315789473684,0.5,0.6842105263157895,0.4216867469879518,44,290,0,0,1655.1071439922782,1441.6222389806264,213.4849050116518,1671.0385423573275,1379.4257961659766,291.6127461913509
36371,Hard,1st Round,WTA500,26.0,0.0,0.0,0.3157894736842105,0.4166666666666667,0.5,0.2,0.3947368421052631,22,72,0,0,1511.512930084665,1519.6065346343808,-8.093604549715792,1552.7515956684333,1587.918136002913,-35.16654033447958
36372,Hard,1st Round,WTA500,9.0,0.0,0.0,0.2,0.4814814814814814,0.5,0.1666666666666666,0.6470588235294118,7,32,1,0,1464.566646497836,1537.5282225294793,-72.96157603164329,1455.951643731892,1542.2041004863418,-86.25245675444967
36373,Hard,1st Round,WTA500,93.0,0.0,0.0,0.4,0.40625,0.5,0.0,0.5428571428571428,2,69,1,0,1500.0,1558.1954472108089,-58.19544721080888,1484.1392087316624,1642.5383905538808,-158.39918182221845
36374,Hard,1st Round,WTA500,62.0,0.0,0.0,0.4,0.25,0.5,1.0,0.2857142857142857,6,72,1,0,1500.0,1406.73887046578,93.26112953421988,1540.740044081665,1404.0775690156563,136.6624750660087
36375,Hard,1st Round,WTA500,75.0,0.0,0.0,0.35,0.6187050359712231,0.5,0.5882352941176471,0.6338028169014085,28,191,0,0,1509.380822200245,1777.811372399034,-268.430550198789,1553.3329789508564,1777.8415900428377,-224.5086110919813
36376,Hard,2nd Round,WTA500,76.0,1.0,0.0,0.1875,0.5909090909090909,0.5,0.2222222222222222,0.543859649122807,46,210,0,0,1370.792188430881,1651.8946782248795,-281.10248979399853,1394.0137358905893,1708.2458404069112,-314.2321045163219
36377,Hard,2nd Round,WTA500,57.0,1.0,0.0,0.5316455696202531,0.7543103448275862,1.0,0.46875,0.7900552486187845,116,684,0,0,1649.0191590492311,1734.7372715601878,-85.71811251095642,1724.2230819950578,1720.169887866501,4.053194128556697
36378,Hard,2nd Round,WTA500,-57.0,0.0,1.0,0.564625850340136,0.408,0.0,0.6911764705882353,0.3666666666666666,242,241,0,0,1720.5916848988277,1500.5209251920292,220.0707597067983,1787.7901728417069,1519.05782773364,268.73234510806697
36379,Hard,2nd Round,WTA500,93.0,1.0,0.0,0.5666666666666667,0.5048543689320388,0.5,0.6363636363636364,0.6222222222222222,44,165,0,0,1599.5980352395193,1628.303501694476,-28.70546645495665,1591.8919600301654,1699.7426894753685,-107.85072944520287
36380,Hard,2nd Round,WTA500,14.0,1.0,0.0,0.6176470588235294,0.4925373134328358,0.5,0.5,0.4736842105263157,45,574,0,0,1662.351011983186,1707.0525973337371,-44.70158535055111,1676.071286871896,1711.1824608994032,-35.111174027507104
36381,Hard,2nd Round,WTA500,50.0,1.0,0.5,0.4324324324324324,0.6956521739130435,0.5,0.7058823529411765,0.7717391304347826,73,349,0,0,1535.233877778076,1917.1455873810469,-381.91170960297086,1602.304164906358,1978.0630442405773,-375.7588793342195
36382,Hard,2nd Round,WTA500,-20.0,0.0,1.0,0.5719844357976653,0.5274725274725275,0.5,0.6206896551724138,0.4736842105263157,403,132,0,0,1725.654490671889,1676.801593892235,48.85289677965443,1787.4015081829143,1703.7434463841653,83.65806179874926
36383,Hard,2nd Round,WTA500,-90.0,0.0,1.0,0.5521472392638037,1.0,0.5,0.5121951219512195,0.5,269,7,0,1,1671.1763411108027,1511.805429588145,159.3709115226577,1765.9539877943912,1550.7521818907371,215.20180590365385
36384,Hard,2nd Round,WTA500,-43.0,0.0,1.0,0.5502183406113537,0.5094339622641509,0.6666666666666666,0.5825242718446602,0.5339805825242718,371,369,0,0,1738.744397650016,1692.316811746612,46.42758590340395,1811.4807089674653,1707.5228246659938,103.95788430147172
36385,Hard,2nd Round,WTA500,-29.0,0.0,1.0,0.4615384615384615,0.4242424242424242,1.0,0.4,0.45,108,70,0,0,1629.5297589836812,1571.5402332748668,57.989525708814426,1674.1247660794809,1651.710478889993,22.414287189487595
36386,Hard,2nd Round,WTA500,43.0,1.0,0.0,0.5454545454545454,0.6037735849056604,0.5,0.4285714285714285,0.5714285714285714,23,158,0,0,1568.674129960781,1803.9731020318804,-235.2989720710993,1657.626691650226,1831.2976194769344,-173.67092782670852
36387,Hard,2nd Round,WTA500,39.0,1.0,0.0,0.3846153846153846,0.5,0.0,0.0714285714285714,0.4691358024691358,49,306,0,0,1541.6211559547114,1593.4435778730851,-51.82242191837372,1528.552456041822,1611.796194270407,-83.24373822858524
36388,Hard,2nd Round,WTA500,-14.0,0.0,1.0,0.6211453744493393,0.5498281786941581,0.3333333333333333,0.6601941747572816,0.5925925925925926,356,478,0,0,1697.0962912287405,1618.8975493603568,78.19874186838365,1718.6831271279789,1686.9969253053473,31.68620182263157
36389,Hard,2nd Round,WTA500,93.0,1.0,0.0,0.3333333333333333,0.6824324324324325,0.5,0.0,0.7076923076923077,8,229,1,0,1483.8781150368204,1900.5955302514303,-416.7174152146101,1475.8440787924449,1931.5767310077536,-455.7326522153089
36390,Hard,2nd Round,WTA500,-21.0,0.0,1.0,0.4645669291338583,0.6214285714285714,0.5,0.3846153846153846,0.6481481481481481,152,192,0,0,1607.687386943505,1783.436303714657,-175.74891677115193,1642.75238716683,1784.7360224323738,-141.98363526554385
36391,Hard,3rd Round,WTA500,33.0,1.0,1.0,0.4411764705882353,0.7548387096774194,0.5,0.0,0.6701030927835051,71,685,0,0,1590.18622442902,1746.8679962455396,-156.6817718165196,1668.7412653159688,1736.3565358868002,-67.6152705708314
36392,Hard,3rd Round,WTA500,-90.0,1.0,1.0,0.6285714285714286,1.0,0.5,0.0,0.4,46,8,0,1,1680.398311660378,1534.6698979058183,145.72841375455982,1693.68273415959,1575.5635506141086,118.11918354548128
36393,Hard,3rd Round,WTA500,27.0,0.0,1.0,0.6483790523690773,0.5521739130434783,0.5,0.647887323943662,0.425,592,372,0,0,1660.635993682002,1752.6189644155088,-91.98297073350682,1638.521135311306,1822.831206209732,-184.3100708984255
36394,Hard,3rd Round,WTA500,-4.0,1.0,1.0,0.5736434108527132,0.5024630541871922,0.6,0.4680851063829787,0.1764705882352941,404,307,0,0,1739.419442086642,1607.0746092505638,132.34483283607824,1799.6216808367278,1624.034387445859,175.5872933908688
36395,Hard,3rd Round,WTA500,55.0,1.0,1.0,0.2121212121212121,0.5833333333333334,0.5,0.0,0.5,47,24,0,0,1397.4974896643555,1594.1097357316828,-196.61224606732708,1421.5089260203547,1681.0188687412306,-259.50994272087587
36396,Hard,3rd Round,WTA500,12.0,1.0,1.0,0.5096153846153846,0.5675675675675675,0.25,0.25,0.3333333333333333,166,243,0,0,1642.9845658644026,1727.6253020659735,-84.64073620157092,1710.9295926808638,1793.4070543814128,-82.47746170054893
36397,Hard,3rd Round,WTA500,26.0,1.0,1.0,0.6228070175438597,0.6845637583892618,0.25,0.5609756097560976,0.5652173913043478,357,230,0,0,1709.554708644196,1903.259941568629,-193.7052329244332,1733.2279558260352,1933.741435940499,-200.51348011446385
36398,Hard,3rd Round,WTA500,-31.0,0.5,1.0,0.696969696969697,0.46875,1.0,0.6888888888888889,0.5,350,153,0,0,1920.3420296156344,1631.154624169628,289.1874054460065,1981.3628449671992,1664.949759945599,316.4130850216002
36399,Hard,Quarterfinals,WTA500,-11.0,1.0,1.0,0.5541125541125541,0.7553648068669528,0.0,0.6216216216216216,0.6941176470588235,373,686,0,0,1764.479262624333,1756.1049073630795,8.374355261253186,1831.0591535906333,1749.2814617046567,81.77769188597654
36400,Hard,Quarterfinals,WTA500,-18.0,1.0,1.0,0.6388888888888888,0.6153846153846154,0.5,0.5,0.4,47,25,0,0,1690.0549735111426,1601.9123186843033,88.14265482683936,1704.4434623904597,1686.8858502447326,17.557612145727035
36401,Hard,Quarterfinals,WTA500,16.0,1.0,0.6666666666666666,0.5752895752895753,0.6982758620689655,0.2857142857142857,0.4651162790697674,0.6538461538461539,405,351,0,0,1749.6033565930447,1925.4342712699352,-175.83091467689042,1808.1602667314944,1985.81927874724,-177.65901201574525
36402,Hard,Semifinals,WTA500,-36.0,1.0,1.0,0.6866666666666666,0.6486486486486487,1.0,0.7,0.6666666666666666,231,48,0,0,1911.1616797591676,1702.0807524277618,209.08092733140552,1941.412282520777,1719.6355920593348,221.7766904614421
36403,Hard,Semifinals,WTA500,21.0,1.0,1.0,0.7558886509635975,0.6995708154506438,0.25,0.7068965517241379,0.6052631578947368,687,352,0,0,1772.4904860077777,1933.964080711796,-161.47359470401807,1768.979423680307,1994.283414502346,-225.3039908220389
36404,Hard,The Final,WTA500,2.0,1.0,1.0,0.6887417218543046,0.7008547008547008,0.2857142857142857,0.25,0.5,232,353,0,0,1918.548603020703,1943.0208093440592,-24.472206323356204,1948.3921588259172,2001.153113561478,-52.76095473556052
36405,Hard,1st Round,WTA500,-13.0,0.0,0.5,0.4545454545454545,0.5217391304347826,0.5,0.5961538461538461,0.5588235294117647,109,133,0,0,1610.883767829528,1663.036642477482,-52.15287464795415,1657.093979653505,1691.523273730352,-34.4292940768471
36406,Hard,1st Round,WTA500,48.0,0.0,0.0,0.5801354401805869,0.504950495049505,1.0,0.648,0.5714285714285714,643,161,0,0,1627.9630817870252,1707.68527865023,-79.72219686320477,1704.5166642620188,1789.863332435198,-85.34666817317907
36407,Hard,1st Round,WTA500,-31.0,0.0,0.5,0.5161290322580645,0.3703703703703703,1.0,0.5119047619047619,0.4411764705882353,160,50,0,0,1659.0063217975166,1527.9901245772328,131.01619722028386,1703.5885695453474,1516.31426286637,187.27430667897735
36408,Hard,1st Round,WTA500,65.0,0.5,0.0,0.525,0.6306306306306306,1.0,0.5147058823529411,0.6491228070175439,117,175,0,0,1636.8884343638797,1791.002337314161,-154.1139029502815,1708.036433974759,1802.8968067518424,-94.86037277708397
36409,Hard,1st Round,WTA500,5.0,0.0,0.0,0.6133333333333333,0.375,0.5,0.7,0.4725274725274725,150,168,0,0,1737.0254035281346,1500.733590175376,236.29181335275848,1850.9757696295603,1596.3752984573655,254.60047117219483
36410,Hard,1st Round,WTA500,75.0,0.0,0.0,0.3804347826086957,0.5981308411214953,0.3333333333333333,0.5370370370370371,0.5692307692307692,202,159,0,0,1576.942013203658,1778.5374962609787,-201.59548305732076,1665.934008942114,1807.9054423859295,-141.9714334438156
36411,Hard,1st Round,WTA500,14.0,0.0,0.6666666666666666,0.4910714285714285,0.5517241379310345,0.25,0.5688405797101449,0.6142857142857143,575,374,0,0,1689.005297656545,1748.093683979635,-59.088386323089935,1693.5710136117093,1811.361191614983,-117.7901780032737
36412,Hard,1st Round,WTA500,-90.0,0.0,0.0,0.5297619047619048,0.4,0.5,0.6359223300970874,0.0,547,1,0,1,1698.0371618838865,1500.0,198.03716188388648,1726.633104864001,1483.5112734963482,243.12183136765293
36413,Hard,1st Round,WTA500,62.0,0.0,0.5,0.3,0.5637583892617449,0.5,0.1875,0.6627906976744186,23,244,0,0,1495.8855869409697,1707.8027751049376,-211.91718816396792,1538.3655667649882,1773.678602465192,-235.31303570020373
36414,Hard,1st Round,WTA500,12.0,0.0,0.0,0.435,0.6467661691542289,0.0,0.467032967032967,0.6601307189542484,341,593,0,0,1653.6483346903365,1648.7756954731778,4.872639217158621,1713.8022183806422,1630.2931879304044,83.50903045023779
36415,Hard,1st Round,WTA500,89.0,0.0,0.6666666666666666,0.34,0.573076923076923,0.5,0.5,0.6689655172413793,85,406,0,0,1502.492553615735,1741.073547151184,-238.5809935354489,1552.1713490902214,1799.696130976388,-247.5247818861667
36416,Hard,1st Round,WTA500,-3.0,0.0,0.5,0.5487804878048781,0.5,0.3333333333333333,0.6379310344827587,0.535031847133758,270,308,0,0,1648.3118727931296,1596.890694744161,51.42117804896861,1741.14261907102,1615.4958015510924,125.64681751992748
36417,Hard,1st Round,WTA500,3.0,0.0,0.0,0.5,0.3833333333333333,1.0,0.6204379562043796,0.5283018867924528,271,89,0,0,1601.219401103324,1555.2968989499168,45.922502153407095,1614.1148313128945,1621.1559307566197,-7.041099443725216
36418,Hard,2nd Round,WTA500,-64.0,0.0,0.5,0.6610169491525424,0.3820224719101123,1.0,0.8166666666666667,0.4347826086956521,246,169,0,0,1942.557384862827,1526.19896670082,416.35841816200696,1978.3757134334903,1622.371695269495,356.0040181639956
36419,Hard,2nd Round,WTA500,-23.0,0.0,1.0,0.3766233766233766,0.3870967741935484,0.5,0.3095238095238095,0.4210526315789473,150,203,0,0,1473.9261958620866,1601.3074326142255,-127.3812367521391,1593.1116797359812,1688.1309041032357,-95.01922436725454
36420,Hard,2nd Round,WTA500,10.0,0.5,0.5,0.581081081081081,0.4378109452736318,0.6,0.5618556701030928,0.4827586206896552,644,342,0,0,1647.5713195450369,1669.423956072574,-21.85263652753747,1724.3698301395054,1726.0288718128747,-1.659041673369302
36421,Hard,2nd Round,WTA500,39.0,1.0,0.6666666666666666,0.3934426229508196,0.5268817204301075,0.5,0.25,0.4615384615384615,90,134,0,0,1573.3994782743976,1676.652791650494,-103.25331337609646,1636.831720528219,1705.9429157534971,-69.11119522527838
36422,Hard,2nd Round,WTA500,-8.0,0.75,1.0,0.5536480686695279,0.5311572700296736,1.0,0.5865384615384616,0.5508982035928144,375,548,0,0,1761.3984982839263,1705.7914513779351,55.60704690599141,1822.1354506864257,1732.965649235232,89.16980145119396
36423,Hard,2nd Round,WTA500,60.0,0.6666666666666666,0.75,0.5308641975308642,0.5747126436781609,0.5,0.4545454545454545,0.6239316239316239,118,407,0,0,1659.554094416559,1747.5399115208538,-87.98581710429471,1728.2995074253658,1805.90092127185,-77.60141384648409
36424,Hard,2nd Round,WTA500,-58.0,1.0,0.6666666666666666,0.6907894736842105,0.3928571428571428,0.5,0.7121212121212122,0.0666666666666666,233,51,0,0,1935.673729679065,1549.7530353536763,385.92069432538847,1966.8033839901168,1540.1901806752933,426.6132033148233
36425,Hard,2nd Round,WTA500,-5.0,0.6666666666666666,0.5,0.5666666666666667,0.5515151515151515,0.5,0.6956521739130435,0.5060240963855421,245,271,0,0,1715.0973418708356,1661.9609801439626,53.13636172687302,1780.2425742888563,1751.5960861111782,28.646488177678066
36426,Hard,Quarterfinals,WTA500,-29.0,0.8,0.75,0.5555555555555556,0.5319148936170213,1.0,0.6052631578947368,0.5,376,135,0,0,1774.8593431898862,1688.0330131035428,86.82633008634343,1834.1168788326356,1718.8015516017902,115.31532723084524
36427,Hard,Quarterfinals,WTA500,54.0,0.6666666666666666,1.0,0.5820224719101124,0.6629213483146067,0.0,0.3815789473684211,0.5161290322580645,645,247,0,0,1664.5763456936115,1945.2268482191405,-280.65050252552896,1740.4462312513313,1982.027576440656,-241.58134518932457
36428,Hard,Quarterfinals,WTA500,18.0,0.6666666666666666,1.0,0.5542168674698795,0.6928104575163399,0.6666666666666666,0.5384615384615384,0.6,272,234,0,0,1680.3890980515923,1938.804384574824,-258.41528652323177,1768.912324309808,1969.3319176333384,-200.4195933235303
36429,Hard,Semifinals,WTA500,9.0,0.75,0.8333333333333334,0.5568862275449101,0.5574468085106383,0.6,0.4,0.5909090909090909,273,377,0,0,1706.491864571483,1786.9420543953363,-80.45018982385386,1793.238325327524,1844.9931870112184,-51.75486168369434
36430,Hard,The Final,WTA500,-3.0,0.8571428571428571,0.8,0.559322033898305,0.5763358778625954,0.6666666666666666,0.4285714285714285,0.4166666666666667,378,408,0,0,1799.302011393302,1759.5724682255177,39.72954316778441,1858.627261535173,1818.385508830186,40.24175270498699
36431,Hard,1st Round,WTA250_o_menor,9.0,0.0,0.6666666666666666,0.35,0.4810126582278481,0.5,0.4375,0.4852941176470588,32,119,0,0,1486.7490921031374,1595.356258409034,-108.60716630589673,1566.0397523252757,1603.5733813572865,-37.53362903201105
36432,Hard,1st Round,WTA250_o_menor,-35.0,0.0,0.0,0.2658227848101265,0.4871794871794871,0.0,0.368,0.4482758620689655,189,56,0,0,1411.5186864276277,1534.6553598365977,-123.13667340896995,1514.6864023242458,1550.219705956562,-35.53330363231612
36433,Hard,1st Round,WTA250_o_menor,12.0,0.0,0.5,0.5121951219512195,0.4047619047619047,0.5,0.5897435897435898,0.4154929577464789,85,242,0,0,1600.5071841163483,1493.487308024883,107.01987609146543,1660.372919356625,1513.440946193934,146.9319731626911
36434,Hard,1st Round,WTA250_o_menor,-25.0,0.5,0.5,0.6200873362445415,0.6170212765957447,0.25,0.6935483870967742,0.6388888888888888,358,193,0,0,1701.6529704536576,1759.969066488534,-58.31609603487641,1725.5571092457574,1762.5386496536048,-36.98154040784743
36435,Hard,1st Round,WTA250_o_menor,-90.0,0.0,0.5,0.3775510204081632,0.5483870967741935,0.5,0.4597701149425287,0.5,149,45,0,0,1506.2532987385734,1584.9169710695926,-78.66367233101914,1594.619926506645,1580.7050568246698,13.914869681975231
36436,Hard,1st Round,WTA250_o_menor,-23.0,0.5,0.5,0.4651162790697674,0.4210526315789473,0.5,0.4761904761904761,0.4102564102564102,154,74,0,0,1626.0623825153275,1532.0374355434883,94.0249469718392,1660.4933261655583,1599.0043641797365,61.48896198582224
36437,Hard,1st Round,WTA250_o_menor,14.0,0.0,0.0,0.1578947368421052,0.3513513513513513,0.5,0.2727272727272727,0.3870967741935484,67,51,0,0,1342.4955796863644,1522.1657976601314,-179.67021797376697,1521.9862504008224,1562.0396054208886,-40.05335502006619
36438,Hard,1st Round,WTA250_o_menor,17.0,0.0,0.0,0.2424242424242424,0.392156862745098,0.5,0.28,0.2909090909090909,73,100,0,0,1394.9334408776351,1544.408512245319,-149.47507136768354,1394.065431206584,1600.9806024155605,-206.9151712089763
36439,Hard,1st Round,WTA250_o_menor,27.0,0.0,0.0,0.4081632653061224,0.5870967741935483,0.5,0.4047619047619047,0.6419753086419753,69,211,0,0,1485.699722036238,1625.1893769914047,-139.48965495516677,1500.8583888269302,1680.7506502771455,-179.89226145021553
36440,Hard,1st Round,WTA250_o_menor,19.0,0.0,0.0,0.4592274678111588,0.40625,0.5,0.5967741935483871,0.4210526315789473,383,69,0,0,1598.0275280943988,1493.8149423564666,104.21258573793216,1622.973860062695,1619.3160873330696,3.6577727296253215
36441,Hard,1st Round,WTA250_o_menor,-30.0,0.5,0.5,0.547945205479452,0.4285714285714285,0.5,0.5968586387434555,0.3529411764705882,479,26,0,0,1606.4391319449014,1526.1235309774104,80.31560096749104,1672.452096607291,1507.9610540612553,164.49104254603571
36442,Hard,1st Round,WTA250_o_menor,-55.0,0.6666666666666666,0.0,0.5526315789473685,0.4285714285714285,0.5,0.48,0.4554455445544554,158,183,0,0,1689.9499042539487,1507.8034481673708,182.14645608657796,1740.269820023452,1528.554359798665,211.71546022478697
36443,Hard,1st Round,WTA250_o_menor,-19.0,0.0,0.0,0.5087719298245614,0.2448979591836734,1.0,0.6055045871559633,0.3968253968253968,224,97,0,0,1634.1503717243645,1423.9499206734884,210.20045105087596,1710.5749213482788,1523.7260516638207,186.84886968445807
36444,Hard,1st Round,WTA250_o_menor,-87.0,0.5,0.5,0.4871794871794871,0.2857142857142857,1.0,0.5,0.2857142857142857,95,9,0,1,1615.211375493676,1481.213703719622,133.99767177405397,1636.9905936559155,1473.6793738596996,163.31121979621616
36445,Hard,1st Round,WTA250_o_menor,21.0,0.6666666666666666,0.75,0.4285714285714285,0.4545454545454545,1.0,0.5555555555555556,0.5238095238095238,72,42,0,0,1580.94931331148,1577.2421117866747,3.707201524805214,1655.8163394981125,1633.977196765608,21.839142732504115
36446,Hard,2nd Round,WTA250_o_menor,11.0,1.0,0.75,0.275,0.4875,0.5,0.2826086956521739,0.40625,190,120,0,0,1432.9632608448633,1606.5114994970097,-173.5482386521462,1532.3170898453134,1617.851586772794,-85.53449692748063
36447,Hard,2nd Round,WTA250_o_menor,-35.0,0.0,0.5,0.3478260869565217,0.2647058823529412,0.5,0.2857142857142857,0.1764705882352941,225,74,0,0,1521.790861830574,1417.4215745919687,104.36928723860524,1596.4019857555545,1418.607435885696,177.79454986985843
36448,Hard,2nd Round,WTA250_o_menor,-38.0,0.6666666666666666,0.6666666666666666,0.6217391304347826,0.4094488188976378,0.5,0.6634615384615384,0.360655737704918,359,243,0,0,1720.313587148881,1514.26558003913,206.04800710975087,1743.2537693593936,1535.830934225841,207.42283513355252
36449,Hard,2nd Round,WTA250_o_menor,11.0,0.5,0.6666666666666666,0.3684210526315789,0.4692307692307692,0.5,0.3333333333333333,0.4,52,155,0,0,1530.5580567807103,1637.8350734531314,-107.27701667242104,1576.2032083761733,1673.6908533365622,-97.48764496038892
36450,Hard,2nd Round,WTA250_o_menor,39.0,0.6666666666666666,0.6666666666666666,0.4545454545454545,0.4936708860759494,0.5,0.2,0.4230769230769231,27,96,0,0,1545.7576962110388,1625.329346167456,-79.5716499564171,1531.0166895329369,1645.97879088514,-114.96210135220326
